RecID,x,y,date,dts,obs,smvar,cnt,spd,ALL,ClusterID,GroupID,month
11222.0,356824.16719,4326037.80436,201803,579,0.5848335616437685,0.0012713387868407062,73,22.76000000000074,0.12724989629844055,6,6,3
11223.0,356864.30904,4326037.80436,201710,574,0.6786230555555668,0.0016415423823123235,108,25.70499999999989,0.11540572116800585,6,6,10
11223.0,356864.30904,4326037.80436,201711,575,1.087452371134063,0.006334518034451534,97,24.420000000000076,0.31407312769254553,6,6,11
11223.0,356864.30904,4326037.80436,201802,578,0.7558189655171851,0.009673295100914405,29,22.91000000000012,0.20117003683377732,6,6,2
11223.0,356864.30904,4326037.80436,201803,579,0.5865131081080389,0.0011875699300192338,74,24.86000000000073,0.1307921199446127,6,6,3
11224.0,356904.45088,4326037.80436,201710,574,0.6756088524590275,0.0012925056175516422,122,25.2449999999999,0.119114686246481,6,6,10
11224.0,356904.45088,4326037.80436,201711,575,0.9736315384615806,0.00492631094596467,104,25.150000000000038,0.32771352003215154,6,6,11
11224.0,356904.45088,4326037.80436,201802,578,0.5911124999999446,0.012720987067506323,28,22.66000000000012,0.20359103001989146,6,6,2
11224.0,356904.45088,4326037.80436,201803,579,0.6375909589040415,0.0014814068339337786,73,24.82000000000071,0.1377637442728066,6,6,3
11225.0,356944.59272,4326037.80436,201710,574,0.5303607142857265,0.0004245287339908149,336,16.719999999999892,0.12465419293164225,6,6,10
11225.0,356944.59272,4326037.80436,201711,575,0.9572999738903806,0.0015875420627593088,383,13.020000000000143,0.3474954815691516,6,6,11
11225.0,356944.59272,4326037.80436,201802,578,0.4755150574712105,0.0015263539925715994,87,13.670000000000119,0.2093371092494978,6,6,2
11225.0,356944.59272,4326037.80436,201803,579,0.4290663414633464,0.0003015550312034412,246,14.795000000000545,0.15144088964447988,6,6,3
11226.0,356984.73457,4326037.80436,201710,574,0.6337180609418396,0.0005735983162778094,361,15.469999999999883,0.1344757488612023,6,6,10
11226.0,356984.73457,4326037.80436,201711,575,0.9254401098901528,0.0011070403739629551,364,14.06500000000009,0.3752455772687273,6,6,11
11226.0,356984.73457,4326037.80436,201802,578,0.8343352808988239,0.019081873172101672,89,13.600000000000104,0.22177204185834296,6,6,2
11226.0,356984.73457,4326037.80436,201803,579,0.4906340650405837,0.00042044061116622153,246,14.760000000000767,0.17479859397835604,6,6,3
11227.0,357024.87641,4326037.80436,201710,574,0.5989952083333415,0.002265704414408724,48,10.959999999999962,0.1507225699018182,6,6,10
11227.0,357024.87641,4326037.80436,201711,575,1.1700347887324372,0.008380854512749822,71,10.73000000000007,0.4106494988400909,6,6,11
11227.0,357024.87641,4326037.80436,201802,578,1.762759047618999,0.2038356327736515,21,9.990000000000126,0.2430381175794948,6,6,2
11227.0,357024.87641,4326037.80436,201803,579,0.4903289333332651,0.0009865542027226283,75,11.420000000000346,0.2077642124576867,6,6,3
11228.0,357065.01826,4326037.80436,201710,574,0.4352688235294253,0.0061026075999183966,17,16.869999999999887,0.180709522327478,6,6,10
11228.0,357065.01826,4326037.80436,201711,575,0.8801040000000471,0.04424669427840017,10,15.69500000000015,0.4606781624902123,6,6,11
11228.0,357065.01826,4326037.80436,201802,578,3.250021249999952,0.5666145750763598,8,17.940000000000126,0.2803198276945602,6,6,2
11228.0,357065.01826,4326037.80436,201803,579,0.4857115384614719,0.002269930729198997,26,15.855000000000393,0.2506706452376193,6,6,3
11229.0,357105.1601,4326037.80436,201710,574,0.5656607754010812,0.00040107608979719767,374,14.704999999999965,0.2676172327817304,6,6,10
11229.0,357105.1601,4326037.80436,201711,575,1.2326543296089811,0.002678327224476375,358,15.725000000000154,0.5836661028253938,6,6,11
11229.0,357105.1601,4326037.80436,201802,578,1.5380481333332838,0.044821533729197706,75,17.920000000000122,0.38513453483105614,6,6,2
11229.0,357105.1601,4326037.80436,201803,579,0.5685902272726641,0.0005416425795803335,220,15.630000000000761,0.3408048363780851,6,6,3
11487.0,356101.614,4326078.0607699985,201710,574,0.6715688235294223,0.007406686169753588,51,23.369999999999944,0.08822553878155427,2,5,10
11487.0,356101.614,4326078.0607699985,201711,575,0.9865300000000468,0.01746044649550043,33,25.960000000000104,0.21465820564806076,2,5,11
11487.0,356101.614,4326078.0607699985,201802,578,0.323114999999937,0.015447416418749844,4,26.27500000000012,0.14868031895004552,2,5,2
11487.0,356101.614,4326078.0607699985,201803,579,0.5372562857142206,0.004513981544503765,35,25.340000000000728,0.0917913276085734,2,5,3
11490.0,356222.03953,4326078.0607699985,201710,574,0.627766569767452,0.0005822921101702115,172,19.124999999999922,0.0903402583654252,2,5,10
11490.0,356222.03953,4326078.0607699985,201711,575,0.918322440944924,0.0021185689515371814,127,19.790000000000106,0.22343839887542427,2,5,11
11490.0,356222.03953,4326078.0607699985,201802,578,0.3587704545453993,0.00013867703078041291,44,18.240000000000233,0.1526044113862541,2,5,2
11490.0,356222.03953,4326078.0607699985,201803,579,0.6395539199999323,0.0008704211899890751,125,18.73000000000077,0.09315047326895634,2,5,3
